Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Pass_Rate_Sem1,Pass_Rate_Sem2,Academic_Momentum,Academic_Fatigue,Grade_Trend,Avg_Grade,Total_Approved,Overall_Pass_Rate,Load_Change,Zero_Activity_Sem2,Financial_Stress,Dropout_Risk,Credit_Completion,Grade_x_PassRate,Sem2_Intensity,Enrollment_Stability,Active_No_Graduate
1,1,5,9500,1,1,132.0,1,37,37,7,7,120.3,1,0,0,1,0,1,18,0,0,7,7,7,13.75,0,0,8,9,8,14.47777777777778,0,12.4,0.5,1.79,2,1.0,1.0,1.0,0.0,0.7277777777777796,14.11388888888889,15,1.0,1,0,0,0.0,1.0,14.11388888888889,8.0,1.0,1
1,1,4,9500,1,1,115.0,1,3,3,2,2,111.5,1,0,1,0,0,0,19,0,0,7,10,4,11.96,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,0,0.5714285714285714,0.0,0.0,-0.5714285714285714,-11.96,5.98,4,0.2857142857142857,0,0,3,4.0,0.2857142857142857,1.7085714285714286,0.0,0.4285714285714286,1
2,39,1,8014,0,1,130.0,1,37,37,6,5,113.5,1,0,0,1,0,0,36,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
4,39,1,9003,1,12,133.1,1,37,37,9,6,160.0,0,0,0,1,0,0,43,0,13,18,19,18,14.63157894736842,0,10,13,14,13,14.23076923076923,1,15.5,2.8,-4.06,2,1.0,1.0,1.0,0.0,-0.4008097165991895,14.431174089068826,31,1.0,-5,0,1,1.0,1.0,14.431174089068826,13.0,1.0,1
1,18,1,9853,1,1,123.0,1,19,19,9,7,117.4,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,51,1,9070,1,1,130.0,1,3,1,2,8,122.2,0,0,1,1,0,0,20,0,4,10,12,10,13.0,0,5,11,11,11,12.272727272727272,0,11.1,0.6,2.02,2,1.0,1.0,1.0,0.0,-0.7272727272727284,12.636363636363637,21,1.0,1,0,2,2.0,1.0,12.636363636363637,11.0,1.0,1
1,1,2,9238,1,1,122.0,1,37,38,4,7,118.2,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,17,2,9853,1,1,133.1,1,19,1,9,3,107.0,1,0,0,1,0,0,20,0,0,7,12,6,11.666666666666666,0,0,7,10,3,13.0,0,16.2,0.3,-0.92,1,0.8571428571428571,0.42857142857142855,0.36734693877551017,-0.42857142857142855,1.333333333333334,12.333333333333332,9,0.6428571428571429,0,0,1,1.5714285714285714,0.6428571428571429,7.928571428571429,3.0,0.5714285714285714,1
1,1,1,9238,1,1,142.0,1,37,37,6,7,136.1,1,0,0,1,0,0,18,0,0,6,8,6,13.857142857142858,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,2,1.0,1.0,1.0,0.0,1.1428571428571423,14.428571428571429,12,1.0,0,0,1,1.0,1.0,14.428571428571429,6.0,1.0,1
1,17,2,9147,1,1,123.0,1,1,38,4,7,115.3,1,0,0,1,0,1,18,0,0,5,9,3,13.0,0,0,5,11,3,11.0,0,8.9,1.4,3.51,1,0.6,0.6,0.36,0.0,-2.0,12.0,6,0.6,0,0,0,0.4,0.6,7.199999999999999,3.0,1.0,1
1,1,1,9085,1,1,131.0,1,19,19,9,9,139.8,1,0,0,1,0,0,19,0,0,5,6,5,13.4,0,0,5,5,5,12.8,0,10.8,1.4,1.74,2,1.0,1.0,1.0,0.0,-0.5999999999999996,13.100000000000001,10,1.0,0,0,1,1.0,1.0,13.100000000000001,5.0,1.0,1
1,1,3,9773,1,1,158.0,1,1,38,4,7,157.0,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,7,6,12.571428571428571,0,10.8,1.4,1.74,2,1.0,1.0,1.0,0.0,-0.0952380952380949,12.619047619047619,12,1.0,0,0,1,1.0,1.0,12.619047619047619,6.0,1.0,1
1,17,1,9238,1,1,154.0,1,19,37,9,7,140.4,1,0,0,1,0,1,20,0,0,6,13,2,10.0,0,0,6,12,4,10.75,0,7.6,2.6,0.32,1,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.75,10.375,6,0.5,0,0,0,0.33333333333333337,0.5,5.1875,4.0,0.6666666666666667,1
1,17,1,9147,1,1,120.0,1,19,19,3,3,113.4,0,0,0,1,0,0,20,0,0,5,11,3,10.333333333333334,0,0,5,10,3,10.666666666666666,0,12.4,0.5,1.79,1,0.6,0.6,0.36,0.0,0.33333333333333215,10.5,6,0.6,0,0,1,1.4,0.6,6.3,3.0,1.0,1
1,1,2,9085,1,1,140.0,1,37,38,9,7,137.0,0,0,0,1,0,0,18,0,0,5,12,5,13.142857142857142,2,0,5,6,5,11.4,0,9.4,-0.8,-3.12,2,1.0,1.0,1.0,0.0,-1.742857142857142,12.271428571428572,10,1.0,0,0,1,1.0,1.0,12.271428571428572,5.0,1.0,1
1,1,1,9147,1,1,127.0,1,2,19,4,5,121.8,0,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,5,5,14.0,0,11.1,0.6,2.02,2,1.0,1.0,1.0,0.0,1.4000000000000004,13.3,10,1.0,0,0,1,1.0,1.0,13.3,5.0,1.0,1
1,17,1,9254,1,1,133.1,1,1,1,4,5,131.0,1,0,0,1,0,0,21,0,0,6,12,3,11.0,0,0,6,12,2,11.0,0,9.4,-0.8,-3.12,0,0.5,0.3333333333333333,0.16666666666666666,-0.16666666666666669,0.0,11.0,5,0.4166666666666667,0,0,1,1.6666666666666667,0.4166666666666667,4.583333333333334,2.0,0.8333333333333333,1
1,1,2,9147,1,1,120.0,1,19,19,9,7,118.6,1,0,0,1,0,0,19,0,0,5,8,5,10.8,0,0,5,9,4,11.25,2,16.2,0.3,-0.92,2,1.0,0.8,0.8,-0.19999999999999996,0.4499999999999993,11.025,9,0.9,0,0,1,1.2,0.9,9.922500000000001,4.0,0.8,1
1,1,1,9670,1,1,131.0,1,38,38,9,9,127.9,0,0,0,1,0,1,19,0,0,5,5,5,12.8,0,0,5,5,5,14.2,0,9.4,-0.8,-3.12,2,1.0,1.0,1.0,0.0,1.3999999999999986,13.5,10,1.0,0,0,0,0.0,1.0,13.5,5.0,1.0,1
1,1,1,9085,1,1,130.0,1,19,38,4,7,121.3,1,0,0,1,0,0,19,0,0,6,15,6,14.166666666666666,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,2,1.0,1.0,1.0,0.0,-1.9666666666666668,13.183333333333334,12,1.0,0,0,1,1.0,1.0,13.183333333333334,6.0,1.0,1
1,17,6,9556,1,1,122.0,1,1,1,4,5,117.1,1,0,0,1,0,0,19,0,0,7,12,5,12.1,0,0,7,0,0,0.0,0,13.9,-0.3,0.79,0,0.7142857142857143,0.0,0.0,-0.7142857142857143,-12.1,6.05,5,0.35714285714285715,0,0,1,2.0,0.35714285714285715,2.1607142857142856,0.0,0.2857142857142857,1
1,44,1,9085,1,39,160.0,1,37,37,9,9,160.0,1,0,0,1,0,0,20,0,1,6,7,6,14.166666666666666,0,1,6,17,5,13.77777777777778,0,12.4,0.5,1.79,2,1.0,0.8333333333333334,0.8333333333333334,-0.16666666666666663,-0.38888888888888573,13.972222222222223,11,0.9166666666666666,0,0,1,1.1666666666666665,0.9166666666666666,12.80787037037037,5.0,0.8333333333333334,1
1,17,3,9238,1,1,131.0,1,1,39,5,3,122.6,1,0,0,1,0,0,18,0,0,6,7,6,13.0,0,0,6,6,6,13.666666666666666,0,12.4,0.5,1.79,2,1.0,1.0,1.0,0.0,0.6666666666666661,13.333333333333332,12,1.0,0,0,1,1.0,1.0,13.333333333333332,6.0,1.0,1
1,17,6,9500,1,1,132.0,1,1,37,8,9,128.0,1,0,0,1,0,0,19,0,0,7,7,7,13.467142857142855,0,0,8,9,8,15.011111111111113,0,12.4,0.5,1.79,2,1.0,1.0,1.0,0.0,1.5439682539682575,14.239126984126983,15,1.0,1,0,1,1.0,1.0,14.239126984126983,8.0,1.0,1
1,17,2,9070,1,1,130.0,1,37,37,9,9,123.7,1,0,0,1,0,0,18,0,0,6,6,6,12.333333333333334,0,0,6,6,6,13.0,0,7.6,2.6,0.32,2,1.0,1.0,1.0,0.0,0.6666666666666661,12.666666666666668,12,1.0,0,0,1,1.0,1.0,12.666666666666668,6.0,1.0,1
1,1,4,9147,1,1,126.0,1,1,19,4,8,120.1,1,0,0,1,0,0,19,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,2,1.0,1.0,1.0,0.0,2.1999999999999993,13.5,10,1.0,0,0,1,1.0,1.0,13.5,5.0,1.0,1
1,17,6,9500,1,1,148.0,1,1,19,3,3,131.7,1,0,0,1,0,0,19,0,0,7,8,5,14.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,0,0.7142857142857143,0.0,0.0,-0.7142857142857143,-14.0,7.0,5,0.35714285714285715,0,0,1,2.0,0.35714285714285715,2.5,0.0,0.2857142857142857,1
1,43,1,9238,1,1,130.0,1,38,37,9,7,133.2,0,0,0,1,0,0,20,0,5,9,15,9,11.666666666666666,0,2,7,8,7,11.714285714285714,0,7.6,2.6,0.32,2,1.0,1.0,1.0,0.0,0.04761904761904745,11.69047619047619,16,1.0,-2,0,1,1.0,1.0,11.69047619047619,7.0,1.0,1
1,1,1,9670,1,1,117.0,1,1,38,3,9,109.3,0,0,1,0,0,1,19,0,0,6,7,5,12.0,0,0,6,9,4,12.5,0,12.4,0.5,1.79,0,0.8333333333333334,0.6666666666666666,0.5555555555555556,-0.16666666666666674,0.5,12.25,9,0.75,0,0,2,2.3333333333333335,0.75,9.1875,4.0,0.8333333333333333,1
1,17,1,9670,1,1,120.0,1,19,19,5,5,113.0,1,0,0,1,0,0,20,0,0,5,7,4,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,2,0.8,0.8,0.6400000000000001,0.0,-0.6999999999999993,11.85,8,0.8,0,0,1,1.2,0.8,9.48,4.0,1.0,1
1,1,1,9773,1,1,153.0,1,1,1,141,175,157.9,0,0,1,1,0,1,18,0,0,6,6,6,14.833333333333334,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,2,1.0,1.0,1.0,0.0,0.0,14.833333333333334,12,1.0,0,0,1,1.0,1.0,14.833333333333334,6.0,1.0,1
1,18,1,9500,1,1,178.0,1,19,1,4,8,174.7,0,0,0,1,0,0,18,0,0,7,8,7,17.125,0,0,8,8,8,17.5875,0,13.9,-0.3,0.79,2,1.0,1.0,1.0,0.0,0.4624999999999986,17.35625,15,1.0,1,0,1,1.0,1.0,17.35625,8.0,1.0,1
1,1,5,9500,1,1,129.0,1,37,37,9,9,128.8,1,0,0,1,0,0,19,0,0,7,7,6,12.666666666666666,0,0,7,7,6,12.666666666666666,0,7.6,2.6,0.32,2,0.8571428571428571,0.8571428571428571,0.7346938775510203,0.0,0.0,12.666666666666666,12,0.8571428571428571,0,0,1,1.1428571428571428,0.8571428571428571,10.857142857142856,6.0,1.0,1
1,1,6,9773,1,1,116.0,1,19,1,4,4,110.1,1,0,0,1,0,1,19,0,0,6,8,6,12.666666666666666,0,0,6,10,5,12.0,0,12.4,0.5,1.79,2,1.0,0.8333333333333334,0.8333333333333334,-0.16666666666666663,-0.6666666666666661,12.333333333333332,11,0.9166666666666666,0,0,0,0.16666666666666663,0.9166666666666666,11.305555555555554,5.0,0.8333333333333334,1
1,1,3,9238,1,1,135.0,1,1,12,9,10,121.0,1,0,0,1,0,1,19,0,0,6,7,6,11.333333333333334,0,0,6,6,6,11.5,0,12.4,0.5,1.79,2,1.0,1.0,1.0,0.0,0.16666666666666607,11.416666666666668,12,1.0,0,0,0,0.0,1.0,11.416666666666668,6.0,1.0,1
1,1,3,9500,1,1,141.0,1,19,19,9,7,131.7,1,0,0,1,0,1,19,0,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,2,1.0,1.0,1.0,0.0,-1.2737499999999997,12.968125,15,1.0,1,0,0,0.0,1.0,12.968125,8.0,1.0,1
1,17,5,9853,1,1,132.0,1,37,38,5,6,119.1,1,0,0,1,0,1,19,0,0,6,10,5,12.0,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,2,0.8333333333333334,0.8333333333333334,0.6944444444444445,0.0,-1.1999999999999993,11.4,10,0.8333333333333334,0,0,0,0.16666666666666663,0.8333333333333334,9.5,5.0,1.0,1
1,1,4,9254,1,1,132.0,1,12,19,9,9,124.7,1,0,0,1,0,0,19,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,1,1,9147,1,1,134.0,1,3,19,2,10,128.8,0,0,0,1,0,0,18,0,0,5,10,5,13.375,0,0,5,9,5,14.166666666666666,0,13.9,-0.3,0.79,2,1.0,1.0,1.0,0.0,0.7916666666666661,13.770833333333332,10,1.0,0,0,1,1.0,1.0,13.770833333333332,5.0,1.0,1
1,1,1,9500,1,1,136.0,1,1,19,9,9,131.5,0,0,0,1,0,1,20,0,0,7,8,6,13.863333333333337,0,0,8,9,7,14.178571428571429,0,11.1,0.6,2.02,2,0.8571428571428571,0.875,0.75,0.017857142857142905,0.315238095238092,14.020952380952384,13,0.8666666666666667,1,0,0,0.125,0.8666666666666667,12.151492063492066,7.0,0.9821428571428571,1
1,1,1,9085,1,1,129.0,1,1,38,4,7,123.4,0,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,2,1.0,1.0,1.0,0.0,1.0,12.9,10,1.0,0,0,1,1.0,1.0,12.9,5.0,1.0,1
1,17,1,9853,1,1,138.0,1,38,38,7,6,124.7,1,0,0,1,0,0,18,0,0,6,11,3,12.333333333333334,0,0,6,10,5,10.833333333333334,0,9.4,-0.8,-3.12,1,0.5,0.8333333333333334,0.4166666666666667,0.33333333333333337,-1.5,11.583333333333334,8,0.6666666666666666,0,0,1,1.1666666666666665,0.6666666666666666,7.722222222222222,5.0,0.6666666666666666,1
1,1,1,9853,1,1,137.0,1,37,37,9,9,132.8,1,0,0,1,0,0,18,0,0,6,7,6,13.333333333333334,0,0,6,8,5,11.8,0,7.6,2.6,0.32,2,1.0,0.8333333333333334,0.8333333333333334,-0.16666666666666663,-1.5333333333333332,12.566666666666666,11,0.9166666666666666,0,0,1,1.1666666666666665,0.9166666666666666,11.519444444444444,5.0,0.8333333333333334,1
1,43,1,9853,1,1,115.0,1,3,37,2,5,108.7,1,0,0,1,0,0,21,0,0,6,10,3,12.666666666666666,0,0,6,12,3,10.0,0,9.4,-0.8,-3.12,0,0.5,0.5,0.25,0.0,-2.666666666666666,11.333333333333332,6,0.5,0,0,1,1.5,0.5,5.666666666666666,3.0,1.0,1
1,1,1,9147,1,1,131.0,1,38,38,9,9,126.5,0,0,0,1,0,1,18,0,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,2,1.0,1.0,1.0,0.0,1.200000000000001,11.2,10,1.0,0,0,0,0.0,1.0,11.2,5.0,1.0,1
1,17,2,9238,1,1,133.0,1,1,37,7,9,127.4,1,0,0,1,0,1,18,0,0,6,8,6,12.25,0,0,6,7,6,11.857142857142858,0,12.7,3.7,-1.7,2,1.0,1.0,1.0,0.0,-0.39285714285714235,12.053571428571429,12,1.0,0,0,0,0.0,1.0,12.053571428571429,6.0,1.0,1
1,1,3,9238,1,1,125.0,1,19,1,9,10,123.6,1,0,0,1,0,0,20,0,0,6,10,4,11.0,0,0,6,9,6,11.833333333333334,0,9.4,-0.8,-3.12,2,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.8333333333333339,11.416666666666668,10,0.8333333333333334,0,0,1,1.0,0.8333333333333334,9.513888888888891,6.0,0.6666666666666666,1
1,39,1,8014,0,1,120.0,1,1,19,6,8,122.0,0,0,0,1,0,1,24,0,0,6,11,5,11.0,0,0,6,9,5,12.6,0,11.1,0.6,2.02,2,0.8333333333333334,0.8333333333333334,0.6944444444444445,0.0,1.5999999999999996,11.8,10,0.8333333333333334,0,0,0,0.16666666666666663,0.8333333333333334,9.833333333333334,5.0,1.0,1
1,1,1,9500,1,1,127.0,1,19,37,9,7,123.9,1,0,0,1,0,1,18,0,0,7,9,7,12.855555555555554,0,0,8,12,7,12.761111111111113,0,15.5,2.8,-4.06,2,1.0,0.875,0.875,-0.125,-0.09444444444444144,12.808333333333334,14,0.9333333333333333,1,0,0,0.125,0.9333333333333333,11.954444444444444,7.0,0.875,1
1,1,2,9500,1,1,134.0,1,19,19,9,9,125.8,1,0,0,1,0,0,18,0,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,2,1.0,1.0,1.0,0.0,0.43625000000000114,15.136875,15,1.0,1,0,1,1.0,1.0,15.136875,8.0,1.0,1
1,17,5,9853,1,1,132.0,1,12,12,4,4,123.3,1,0,0,1,0,0,21,0,0,6,13,4,11.5,0,0,6,10,3,11.0,0,10.8,1.4,1.74,0,0.6666666666666666,0.5,0.3333333333333333,-0.16666666666666663,-0.5,11.25,7,0.5833333333333334,0,0,1,1.5,0.5833333333333334,6.5625,3.0,0.8333333333333334,1
1,17,2,9670,1,1,124.0,1,1,19,5,4,124.4,0,0,0,1,0,0,19,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,2,1.0,1.0,1.0,0.0,0.0,14.2,10,1.0,0,0,1,1.0,1.0,14.2,5.0,1.0,1
1,17,1,9773,1,1,133.1,1,19,37,7,7,126.0,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,2,1.0,1.0,1.0,0.0,0.5,12.75,12,1.0,0,0,0,0.0,1.0,12.75,6.0,1.0,1
1,17,3,9238,1,1,125.0,1,19,19,7,8,121.5,0,0,0,1,0,0,19,0,0,6,10,5,11.666666666666666,0,0,6,12,4,11.0,0,13.9,-0.3,0.79,2,0.8333333333333334,0.6666666666666666,0.5555555555555556,-0.16666666666666674,-0.6666666666666661,11.333333333333332,9,0.75,0,0,1,1.3333333333333335,0.75,8.5,4.0,0.8333333333333333,1
1,39,1,9500,1,3,130.0,1,2,2,1,1,130.0,0,0,0,1,0,0,29,0,1,8,8,7,14.257142857142856,0,1,8,8,7,14.257142857142856,0,12.7,3.7,-1.7,2,0.875,0.875,0.765625,0.0,0.0,14.257142857142856,14,0.875,0,0,1,1.125,0.875,12.475,7.0,1.0,1
1,43,1,9238,1,1,125.0,1,19,19,4,8,117.0,1,0,0,1,0,0,21,0,0,6,13,3,12.0,0,0,6,12,2,11.333333333333334,0,16.2,0.3,-0.92,0,0.5,0.3333333333333333,0.16666666666666666,-0.16666666666666669,-0.6666666666666661,11.666666666666668,5,0.4166666666666667,0,0,1,1.6666666666666667,0.4166666666666667,4.861111111111112,2.0,0.8333333333333333,1
1,17,2,9556,1,1,133.1,1,37,37,3,10,108.0,0,0,0,1,0,0,20,0,0,7,8,7,12.457142857142856,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,2,1.0,1.0,1.0,0.0,1.1053571428571445,13.009821428571428,15,1.0,1,0,1,1.0,1.0,13.009821428571428,8.0,1.0,1
1,17,1,9500,1,1,131.0,1,2,38,4,5,132.3,1,0,0,1,0,0,19,0,0,7,7,6,11.683333333333332,0,0,7,7,6,11.683333333333332,0,7.6,2.6,0.32,2,0.8571428571428571,0.8571428571428571,0.7346938775510203,0.0,0.0,11.683333333333332,12,0.8571428571428571,0,0,1,1.1428571428571428,0.8571428571428571,10.014285714285712,6.0,1.0,1
1,17,2,9254,1,1,125.0,1,37,37,9,8,122.6,1,0,1,0,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.166666666666666,0,11.1,0.6,2.02,0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,1.416666666666666,12.458333333333332,10,0.8333333333333334,0,0,3,3.0,0.8333333333333334,10.381944444444445,6.0,0.6666666666666666,1
1,1,1,9670,1,1,131.0,1,37,37,9,9,123.0,1,0,0,1,0,1,18,0,0,5,6,3,11.666666666666666,0,0,5,6,4,13.5,0,7.6,2.6,0.32,1,0.6,0.8,0.48,0.20000000000000007,1.833333333333334,12.583333333333332,7,0.7,0,0,0,0.19999999999999996,0.7,8.808333333333332,4.0,0.7999999999999999,1
1,39,1,9853,1,1,130.0,1,37,19,9,5,102.5,0,0,0,1,0,0,27,0,0,6,9,5,13.2,0,0,6,10,5,12.0,0,7.6,2.6,0.32,2,0.8333333333333334,0.8333333333333334,0.6944444444444445,0.0,-1.1999999999999993,12.6,10,0.8333333333333334,0,0,1,1.1666666666666665,0.8333333333333334,10.5,5.0,1.0,1
1,1,2,9500,1,1,123.0,1,34,34,90,90,113.3,1,0,0,1,0,0,20,0,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,0,0.5714285714285714,0.5714285714285714,0.32653061224489793,0.0,0.0,11.95,8,0.5714285714285714,0,0,1,1.4285714285714286,0.5714285714285714,6.828571428571427,4.0,1.0,1
1,43,1,9853,1,1,140.0,1,3,1,3,3,128.3,1,0,0,1,0,0,35,0,19,21,21,21,12.61904761904762,0,13,19,19,19,12.789473684210526,0,12.4,0.5,1.79,2,1.0,1.0,1.0,0.0,0.17042606516290526,12.704260651629074,40,1.0,-2,0,1,1.0,1.0,12.704260651629074,19.0,1.0,1
1,39,1,9773,1,19,133.1,1,19,19,3,4,104.0,0,0,1,0,0,0,27,0,0,6,6,5,12.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,0,0.8333333333333334,0.0,0.0,-0.8333333333333334,-12.0,6.0,5,0.4166666666666667,0,0,3,4.0,0.4166666666666667,2.5,0.0,0.16666666666666663,1
1,18,3,9070,1,1,131.0,1,1,37,5,5,122.3,1,0,0,0,0,0,19,0,0,6,6,6,12.166666666666666,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,0,1.0,0.0,0.0,-1.0,-12.166666666666666,6.083333333333333,6,0.5,0,0,2,3.0,0.5,3.0416666666666665,0.0,0.0,1
1,17,2,9254,1,1,143.0,1,1,19,4,6,135.0,0,0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,18,2,9147,1,1,132.0,1,3,3,5,7,119.1,1,0,1,0,0,0,20,0,0,5,9,3,10.0,0,0,5,9,3,10.571428571428571,0,10.8,1.4,1.74,0,0.6,0.6,0.36,0.0,0.5714285714285712,10.285714285714285,6,0.6,0,0,3,3.4,0.6,6.171428571428571,3.0,1.0,1
1,17,3,9500,1,1,141.0,1,38,1,9,4,129.0,1,0,0,1,0,1,18,0,0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,2,0.8571428571428571,0.8571428571428571,0.7346938775510203,0.0,0.0,13.05,12,0.8571428571428571,0,0,0,0.1428571428571429,0.8571428571428571,11.185714285714285,6.0,1.0,1
1,39,1,9085,1,1,133.1,1,1,19,9,9,162.3,1,0,0,1,0,0,24,0,0,6,10,2,11.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,0,0.3333333333333333,0.0,0.0,-0.3333333333333333,-11.0,5.5,2,0.16666666666666666,0,0,1,2.0,0.16666666666666666,0.9166666666666666,0.0,0.6666666666666667,1
1,17,4,9070,1,1,148.0,1,1,3,4,1,163.4,1,0,0,1,0,0,20,0,0,6,7,6,11.5,0,0,6,6,6,12.0,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,0.5,11.75,12,1.0,0,0,1,1.0,1.0,11.75,6.0,1.0,1
1,1,1,9254,1,1,125.0,1,19,38,9,8,121.5,0,0,0,1,0,1,21,0,0,6,7,6,12.0,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,2,1.0,1.0,1.0,0.0,0.5,12.25,12,1.0,0,0,0,0.0,1.0,12.25,6.0,1.0,1
1,1,1,8014,0,1,120.0,1,1,37,7,3,122.8,0,0,0,1,0,0,23,0,0,6,13,2,10.0,0,0,5,12,1,10.0,0,9.4,-0.8,-3.12,1,0.3333333333333333,0.2,0.06666666666666667,-0.1333333333333333,0.0,10.0,3,0.2727272727272727,-1,0,1,1.8,0.2727272727272727,2.727272727272727,1.0,0.8666666666666667,1
1,39,1,9147,1,1,140.0,1,12,3,4,3,118.0,1,0,0,1,0,0,24,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,51,1,9853,1,1,139.0,1,1,1,4,10,134.0,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,1,4,9500,1,1,142.0,1,38,38,9,8,129.8,1,0,0,1,0,0,18,0,0,8,8,7,12.242857142857144,0,0,8,8,7,12.242857142857144,0,12.7,3.7,-1.7,2,0.875,0.875,0.765625,0.0,0.0,12.242857142857144,14,0.875,0,0,1,1.125,0.875,10.7125,7.0,1.0,1
1,39,1,9991,0,40,130.0,1,19,1,3,4,152.0,1,0,0,1,0,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,18,6,9500,1,1,126.0,1,37,37,5,5,122.8,1,0,0,1,0,0,18,0,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,9.4,-0.8,-3.12,2,1.0,1.0,1.0,0.0,0.0,12.93375,16,1.0,0,0,1,1.0,1.0,12.93375,8.0,1.0,1
1,7,1,9119,1,3,150.0,1,3,2,2,2,150.0,0,0,0,1,0,0,35,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,1,1,9853,1,1,130.0,1,19,19,3,8,131.8,0,0,0,1,0,0,18,0,0,7,9,7,12.571428571428571,0,0,7,8,7,14.428571428571429,0,11.1,0.6,2.02,2,1.0,1.0,1.0,0.0,1.8571428571428577,13.5,14,1.0,0,0,1,1.0,1.0,13.5,7.0,1.0,1
